category,grade,url,title,score,image2,image1,image3,image4,buy1,buy2,buy3,buy4
Protein,A+,https://labdoor.com/review/transparent-labs-100-grass-fed-whey-protein-isolate,Transparent Labs 100% Grass-Fed Whey Protein Isolate,98,,https://cdn.labdoor.io/w_400/product/images/p9wq0sxnuvaqi60lsbha8.jpeg,,,https://www.amazon.com/Transparent-Labs-Grass-Fed-Protein-Isolate/dp/B0CQ32D39X?crid=EQ3JK8CJ95H7&dib=eyJ2IjoiMSJ9.B1aleCQQMNsA5zmXBI0j_TRdLGBIPOwJqWxu53xdk6Qz8ocsbwqhvQMnPGvWTb5fTqXXf-HH2j5YLlIqj769DBMvMCiV3Qsl330CHExl_K0meE2YbTIW8f7uShaE5Mb_DIjRKYIV7biXhF_1XBy1LXk-QV-BbG1BRQHjtQYiju63JlDxVay_5LApFES8dMYWdcxhhCEjwbJnqa1VKB6-r6v-ZCht8ACNr7Vjd0zqpYa9eGttjD73mJOX8RMQlHHhbELOx3P4666uxen45v9BpBw_WqPDwpCtw8_IB4phwJ8.eozSRT0JhvUnPmBc2n4D8kncNJXI66gsQ3twDGSlses&dib_tag=se&keywords=Transparent%2BLabs%2B100%25%2BGrass-Fed%2BWhey%2BProtein%2BIsolate&qid=1753454647&sprefix=transparent%2Blabs%2B100%25%2Bgrass-fed%2Bwhey%2Bprotein%2Bisolate%2Caps%2C195&sr=8-1&th=1&linkCode=ll1&tag=lab02-20&linkId=1bb60f696453e33e8a83d1e6d89940ad&language=en_US&ref_=as_li_ss_tl,,,
Protein Bars,A+,https://labdoor.com/review/legion-protein-bar,Legion Protein Bar,100,https://cdn.labdoor.io/w_400/product/images/wh7kkbfiy4liq1uhdtrzg.png,https://cdn.labdoor.io/w_400/product/images/cp1oddjte5bs7jfrco7cog.png,,,https://legionathletics.com/products/supplements/natural-protein-bars/?utm_source=Sponsorship&utm_medium=CPC&utm_campaign=labdoor&utm_content=Paid-Advertising&la_pt_visit=true&utm_id=Protein-Bars,https://www.amazon.com/Legion-Protein-Chocolate-Peanut-Butter/dp/B07MBPYW1K?crid=2VWV66V72O5IE&keywords=Legion%2BProtein%2BBar&qid=1686778471&s=hpc&sprefix=legion%2Bprotein%2Bbar%2Chpc%2C155&sr=1-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1&linkCode=ll1&tag=lab02-20&linkId=69790b994b215b8550d45288c6ee8843&language=en_US&ref_=as_li_ss_tl,,
Protein Bars,A,https://labdoor.com/review/gatorade-recover-whey-protein-bar,Gatorade Recover Whey Protein Bar,92.9,https://cdn.labdoor.io/w_400/product/images/9a76d373-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a76d350-1448-11eb-9dfd-06f7a2c059a3.jpg,,,https://www.amazon.ca/Gatorade-Protein-Recover-Chocolate-Pretzel/dp/B01B046VS4/ref=as_li_ss_tl?ie=UTF8&qid=1519440849&sr=8-1&keywords=Gatorade%2BRecover%2BWhey%2BProtein%2BBar&dpID=51RqSjACIIL&preST=_SY300_QL70_&dpSrc=srch&linkCode=sl1&tag=lab02-20&linkId=eb2f2a8873fe2d819f5cbb3d8b173034&th=1,https://www.amazon.co.uk/d/87d/Gatorade-Whey-Protein-Bar-Chocolate-Chip-Pack/B017IVPMSS/ref=as_li_ss_tl?ie=UTF8&qid=1483035319&sr=8-1-fkmr2&keywords=gatorade+whey+protein+recovery+bars&linkCode=sl1&tag=lab02-20&linkId=f61ef9ea42de07949aaaa9af224de7e7,,
Protein Bars,A,https://labdoor.com/review/powerbar-proteinplus,PowerBar ProteinPlus,92,https://cdn.labdoor.io/w_400/product/images/9a76d88c-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a76d867-1448-11eb-9dfd-06f7a2c059a3.jpg,,,https://www.amazon.com/PowerBar-Protein-Chocolate-Peanut-2-12-Ounce/dp/B009VV7G60?ie=UTF8&qid=1483037259&sr=8-1&keywords=PowerBar%2BProteinPlus%2Bchocolate%2Bpeanut%2Bbutter&th=1&linkCode=ll1&tag=lab02-20&linkId=b9802f1f34b20d803719ef83b80a0bde&language=en_US&ref_=as_li_ss_tl,,,
Protein Bars,A,https://labdoor.com/review/luna-protein,Luna Protein,91.9,https://cdn.labdoor.io/w_400/product/images/9a76d91e-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a76d8f9-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,,,
Quercetin,,,,,,,,,,,,
Resveratrol - Trans-Resveratrol,,,,,,,,,,,,
Vegan Omega-3,A+,https://labdoor.com/review/barleans-omega-swirl-3-6-9-vegan-total-omega,Barlean's Omega Swirl 3-6-9 Vegan Total Omega,98,https://cdn.labdoor.io/w_400/product/images/9a785795-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a785770-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7857bc-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/Barleans-Organic-Oils-Pomegranate-Blueberry/dp/B002VLZ8DU?ie=UTF8&qid=1490049152&sr=8-1&keywords=Barlean%27s+Omega+Swirl+3-6-9+Vegan+Total+Omega&th=1&linkCode=ll1&tag=lab02-20&linkId=230ede82f052c2dd4f49885692c23768&language=en_US&ref_=as_li_ss_tl,,,
Vegan Omega-3,A+,https://labdoor.com/review/ovega-3-omega-3-supplement,Ovega-3 Omega-3 Supplement,97,https://cdn.labdoor.io/w_400/product/images/9a785805-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7857e0-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a78582a-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FOvega-3-Vegan-Omega-3-DHA-EPA-500-mg-60-Vegetarian-Capsules%2F41142,https://www.amazon.com/Ovega-3-Vegetarian-Omega-3-Dietary-Supplement/dp/B004LL7AXE?ie=UTF8&qid=1490049307&sr=8-1&keywords=Ovega-3+Omega-3+Supplement&th=1&linkCode=ll1&tag=lab02-20&linkId=cec58c04ed15d1d43c4f7c2490de5544&language=en_US&ref_=as_li_ss_tl,,
Vegan Omega-3,A,https://labdoor.com/review/source-naturals-vegan-true-non-fish-omega-3s,Source Naturals Vegan True Non-Fish Omega-3s,96.6,https://cdn.labdoor.io/w_400/product/images/9a785873-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a785850-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7858a5-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FSource-Naturals-Vegan-True-Non-Fish-Omega-3s-300-mg-30-Vegan-Softgels%2F64703,https://www.amazon.com/Source-Naturals-Non-Fish-Omega-3s-Capsules/dp/B00N6GBW7U?ie=UTF8&qid=1490049468&sr=8-1&keywords=Source+Naturals+Vegan+True+Non-Fish+Omega-3s&linkCode=ll1&tag=lab02-20&linkId=2226888ea067352427883531107f2846&language=en_US&ref_=as_li_ss_tl,,
Vegan Omega-3,A,https://labdoor.com/review/nutru-o-mega-zen-epa,NuTru O-Mega-Zen + EPA,95,https://cdn.labdoor.io/w_400/product/images/9a785703-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7856de-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a785727-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a78574c-1448-11eb-9dfd-06f7a2c059a3.jpg,https://www.amazon.com/NuTru-Inc-O-Mega-Zen%C2%B3-Vegan-Softgels/dp/B0072POELM?ie=UTF8&qid=1490041221&sr=8-1&keywords=NuTru+O-Mega-Zen+++EPA&linkCode=ll1&tag=lab02-20&linkId=9301caa497dff1cd6634bd3d2bb228bd&language=en_US&ref_=as_li_ss_tl,,,
Vegan Omega-3,B+,https://labdoor.com/review/nordic-naturals-algae-omega,Nordic Naturals Algae Omega,88.9,https://cdn.labdoor.io/w_400/product/images/9a785696-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a785671-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7856ba-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://goto.walmart.com/c/2239968/568838/9383?veh=aff&sourceid=imp_000011112222333344&prodsku=49252428&u=https%3A%2F%2Fwww.walmart.com%2Fip%2FNordic-Naturals-Algae-Omega-Softgels-715-Mg-120-Ct%2F49252428,https://iherb.prf.hn/click/camref:1101liyXD/p_id:1100l398042/destination:https://www.iherb.com/pr/nordic-naturals-algae-dha-60-soft-gels/91972,,
Vitamin B12,A+,https://labdoor.com/review/why-not-natural-organic-vitamin-b12-liquid-drops,Why Not Natural Organic Vitamin B12 Liquid Drops,100,https://cdn.labdoor.io/w_400/product/images/1x326cf3k7lybd23jgngpq.jpg,https://cdn.labdoor.io/w_400/product/images/ojyrk0gal6ahcmdalesew.jpg,https://cdn.labdoor.io/w_400/product/images/xgvkg9y3l7n70ozek61j0a.jpg,,https://www.amazon.com/dp/B01LWPP1GC?_encoding=UTF8&aaxitk=d874880f2c030b8573386dc5080d6774&content-id=amzn1.sym.7dd77237-72be-4809-b5b5-d553eab7ad9d%3Aamzn1.sym.7dd77237-72be-4809-b5b5-d553eab7ad9d&hsa_cr_id=3853839180601&pd_rd_plhdr=t&pd_rd_r=1af51a28-e951-4276-b8e0-24e709093446&pd_rd_w=wyKBn&pd_rd_wg=JX4lt&qid=1684783051&sr=1-1-9e67e56a-6f64-441f-a281-df67fc737124&linkCode=ll1&tag=lab02-20&linkId=ca3ab0bf4f6c9b492fa9056da744579b&language=en_US&ref_=as_li_ss_tl,https://www.amazon.ca/dp/B01LWPP1GC?_encoding=UTF8&aaxitk=d874880f2c030b8573386dc5080d6774&content-id=amzn1.sym.7dd77237-72be-4809-b5b5-d553eab7ad9d%3Aamzn1.sym.7dd77237-72be-4809-b5b5-d553eab7ad9d&hsa_cr_id=3853839180601&pd_rd_plhdr=t&pd_rd_r=1af51a28-e951-4276-b8e0-24e709093446&pd_rd_w=wyKBn&pd_rd_wg=JX4lt&qid=1684783051&sr=1-1-9e67e56a-6f64-441f-a281-df67fc737124&linkCode=ll1&tag=lab02-20&linkId=36a984231398af8114626ed73b41e432&language=en_US&ref_=as_li_ss_tl,,
Vitamin B12,A+,https://labdoor.com/review/vimergy-liquid-b12,Vimergy Liquid B12,100,https://cdn.labdoor.io/w_400/product/images/87zf20qbcw70x6nzm9zu4qq.jpg,https://cdn.labdoor.io/w_400/product/images/lltgtoihlfod5tagjy7rs4.jpg,https://cdn.labdoor.io/w_400/product/images/3ecgoyf53to3tkd3nmh8zz.jpg,,https://vimergy.com/products/organic-liquid-b12?clickref=1110lgV8er9&utm_source=Partnerize&utm_medium=Affiliate&utm_campaign=labdoor&utm_term=1110lgV8er9&utm_content=,https://www.amazon.com/Vimergy-Liquid-B12-Fast-Absorbing-Supplement/dp/B07WNS3QWR?crid=FB6NK0N29BMO&dib=eyJ2IjoiMSJ9.L7ghKryEDM5f5rHG0U5YQcx-pOuhKG0U05b3XEj4KJ66JckV0xoBX4v6ukrFAvZWi4YZUcmMomWDi3XC0BEsEYQUfzWVb4js4U9iw3F_M2qdQojnen3cSRY8hi6toXss_AHEoQ2pcPQQl75YyeIhy1N3-PFMSgiTH1HkxySu8_lopCnscql0PYnQXpX8TNPN1xFv5kOnlOKV6LuW_FaaL34mwGkIGAJ1pUMJViZE9KvfClwcWzfk6gayBRxQxxn9sMdMtJ1Esbq4-FvVaQq5LbMq6U_3ShdqgwpIJrgVJMc.7w168Frfnc3pDua7fX0wPPG70htndThO5gvL8Yhedpc&dib_tag=se&keywords=Vimergy%2BLiquid%2BB12&qid=1728310203&sprefix=vimergy%2Bliquid%2Bb12%2Caps%2C189&sr=8-1&th=1&linkCode=ll1&tag=lab02-20&linkId=33a6faea2d5e22bac6460d3ea2d4629a&language=en_US&ref_=as_li_ss_tl,,
Vitamin B12,A,https://labdoor.com/review/kirkland-signature-quick-dissolve-b12,Kirkland Signature Quick Dissolve B12,96.3,https://cdn.labdoor.io/w_400/product/images/9a761db8-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a761d94-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a761dde-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/Kirkland-Signature-Sublingual-B-12-Tablets/dp/B00AQ0LMTC?ie=UTF8&qid=1477093604&sr=8-1&keywords=Kirkland+Signature+Sublingual+B-12+5000+mcg&th=1&linkCode=ll1&tag=lab02-20&linkId=ddac52cf012cf6bf688af9a108f175fc&language=en_US&ref_=as_li_ss_tl,,,
Vitamin B12,A,https://labdoor.com/review/vegansafe-b12,VeganSafe B12,92.7,https://cdn.labdoor.io/w_400/product/images/9a762150-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a76212c-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a762176-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/VeganSafe-B-12-Vitamin-Global-Healing/dp/B00RXEW7R0?ie=UTF8&linkCode=ll1&tag=lab02-20&linkId=6bae4e66e4d0c8b6b2685c21d641e6e4&language=en_US&ref_=as_li_ss_tl,,,
Vitamin B6,A+,https://labdoor.com/review/now-foods-vitamin-b6,NOW Foods Vitamin B6,99.9,https://cdn.labdoor.io/w_400/product/images/9a75cfd5-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75cfb0-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75cff9-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FNow-Foods-B-6-100-mg-250-Veg-Capsules%2F397,https://www.amazon.com/NOW-Foods-Vitamin-Capsules-100mg/dp/B005P0XRK0?ie=UTF8&qid=1477094684&sr=8-1&keywords=NOW%2BFoods%2BVitamin%2BB-6%2B100%2Bmg&th=1&linkCode=ll1&tag=lab02-20&linkId=affe0883cf99013b5d10f59042c3e95e&language=en_US&ref_=as_li_ss_tl,,
Vitamin B6,A+,https://labdoor.com/review/life-extension-vitamin-b6,Life Extension Vitamin B6,99.9,https://cdn.labdoor.io/w_400/product/images/9a75ce1f-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75cdfa-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75ce44-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/p_id:1100l398042/destination:https://www.iherb.com/pr/life-extension-vitamin-b6-250-mg-100-vegetarian-capsules/47796,https://www.amazon.com/Life-Extension-Vitamin-250-Caps/dp/B000VITA7A?ie=UTF8&qid=1467076401&sr=8-19&keywords=vitamin+b6&th=1&linkCode=ll1&tag=lab02-20&linkId=a400ba79c8175bc1f9f66409cd73421f&language=en_US&ref_=as_li_ss_tl,,
Vitamin B6,A+,https://labdoor.com/review/natures-bounty-vitamin-b6,Nature's Bounty Vitamin B6,99.9,https://cdn.labdoor.io/w_400/product/images/9a75cefb-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75ced6-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75cf1f-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/p_id:1100l398042/destination:https://www.iherb.com/pr/nature-s-bounty-vitamin-b-6-100-mg-100-tablets/32122,https://www.amazon.com/Natures-Bounty-Vitamin-B-6-Tablets/dp/B0006NIOJA?ie=UTF8&qid=1467076285&sr=8-8&keywords=vitamin%2Bb6&th=1&linkCode=ll1&tag=lab02-20&linkId=995fcc00cb80fa6e5aba8f4c235dd36c&language=en_US&ref_=as_li_ss_tl,,
Vitamin B6,A+,https://labdoor.com/review/solgar-vitamin-b6,Solgar Vitamin B6,99.9,https://cdn.labdoor.io/w_400/product/images/9a75d042-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75d01d-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75d066-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75d08b-1448-11eb-9dfd-06f7a2c059a3.jpg,https://www.amazon.com/Solgar-Vitamin-Tablets-100-Count/dp/B000Z8VGE6?ie=UTF8&qid=1467077050&sr=8-6&keywords=vitamin+b6&th=1&linkCode=ll1&tag=lab02-20&linkId=15a1e456d23719477521796d3a854875&language=en_US&ref_=as_li_ss_tl,,,
Vitamin B6,A+,https://labdoor.com/review/source-naturals-vitamin-b6,Source Naturals Vitamin B6,99.7,https://cdn.labdoor.io/w_400/product/images/9a75d0d5-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75d0b0-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a75d0f9-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/Source-Naturals-Vitamin-Pyridoxine-Release/dp/B001G7R2X4?ie=UTF8&qid=1467138111&sr=8-2&keywords=Source+Naturals+Vitamin+B-6+500mg+Timed+Release&linkCode=ll1&tag=lab02-20&linkId=df91b9817b622c6ca41cf78e79a5440a&language=en_US&ref_=as_li_ss_tl,,,
Vitamin B6,A,https://labdoor.com/review/bulk-supplements-pure-vitamin-b6,Bulk Supplements Pure Vitamin B6,92.2,,https://cdn.labdoor.io/w_400/product/images/9a75cdd6-1448-11eb-9dfd-06f7a2c059a3.jpg,,,https://shareasale.com/r.cfm?b=773036&u=1091741&m=53326&urllink=&afftrack=,https://www.amazon.com/BulkSupplements-Vitamin-Pyridoxine-Powder-grams/dp/B00EVA5L2W?ie=UTF8&qid=1467076626&sr=8-43&keywords=vitamin%2Bb6&th=1&linkCode=ll1&tag=lab02-20&linkId=20eaf224db74eceb035fe1dc2bdd0ea3&language=en_US&ref_=as_li_ss_tl,,
Vitamin C,A+,https://labdoor.com/review/legion-liposomal-vitamin-c,Legion Liposomal Vitamin C,99.7,https://cdn.labdoor.io/w_400/product/images/uxguovdl7helmc3r8thjc.png,https://cdn.labdoor.io/w_400/product/images/qwrbx9u0qjubyjoiv8mha.png,https://cdn.labdoor.io/w_400/product/images/b53ixnt01tw2x8gqhq9jm1.png,,https://legionathletics.com/products/supplements/liposomal-vitamin-c/?utm_source=Sponsorship&utm_medium=CPC&utm_campaign=labdoor&utm_content=Paid-Advertising&la_pt_visit=true&utm_id=VitaminC,https://www.amazon.com/LEGION-Liposomal-Vitamin-Supplement-Supplements/dp/B0CXVK5W6J?crid=2Q9CCLIWN5L4Y&dib=eyJ2IjoiMSJ9.ewRXiSvsZMVM0rqQpY4HwtqW4PZldMKAJtx-qR0mqyQF1W23AvRIlCC7i2PQ8c2m1YnrD7yD3xhmB8tjhgykPjARF8zbl3tMFSJc282pKTgSGkReWgBqt19_l3D3SwcpOOv_DhCh33qdjezL38lmhkGlqwg5uFBKsD1-N1tDbXBaeFc0jAN8VsSpi2wu0QnEKB3_2rriHZ1Fu3YtU26Hwv5-QpBDcKU4tAUwn1pv-Y6dls7KXkxrMHLljOXSN55yNdetc7vRnZJBHEAibN4_l24qu0oz-XgqvCCLA7twOg8.ysA6iHU74BF8tU9ni08RtJEKnu_NsdFJdsOHk4GTr1A&dib_tag=se&keywords=Legion+Liposomal+Vitamin+C&qid=1753370703&rdc=1&s=hpc&sprefix=legion+liposomal+vitamin+c%2Chpc%2C180&sr=1-1&linkCode=ll1&tag=lab02-20&linkId=9885aa1feb02191b1da60d24222a5329&language=en_US&ref_=as_li_ss_tl,,
Vitamin C,A+,https://labdoor.com/review/why-not-natural-organic-liquid-vitamin-c-drops,Why Not Natural Organic Liquid Vitamin C Drops,100,https://cdn.labdoor.io/w_400/product/images/ihy6s20evrln3t8uonyl.jpg,https://cdn.labdoor.io/w_400/product/images/v0l4189d1kpbstwjsk362b.jpg,,,https://www.amazon.com/Why-Not-Natural-Organic-Supplement/dp/B0CKTZD18G?&linkCode=ll1&tag=lab02-20&linkId=cf9fbc6dea8ef3ffea81a7712f880561&language=en_US&ref_=as_li_ss_tl,,,
Vitamin C,A,https://labdoor.com/review/natures-way-alive-vitamin-c,Nature's Way Alive Vitamin C,93.4,https://cdn.labdoor.io/w_400/product/images/9a72b62b-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a72b608-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a72b650-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FNature-s-Way-Alive-Fruit-Source-Vitamin-C-Drink-Mix-Powder-Organic-Acerola-Fruit-4-23-oz-120-g%2F15056,https://www.amazon.com/Natures-Way-Organic-Vitamin-Powder/dp/B000VZAYOQ?s=hpc&ie=UTF8&qid=1446585833&sr=1-1&keywords=Nature%27s+Way+Alive+Vitamin+C&linkCode=ll1&tag=lab02-20&linkId=fcb45dd20ff1a2dc4e553a49a168a0ba&language=en_US&ref_=as_li_ss_tl,,
Vitamin C,A,https://labdoor.com/review/child-life-essentials-liquid-vitamin-c,Child Life Essentials Liquid Vitamin C,93.2,https://cdn.labdoor.io/w_400/product/images/9a726822-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7267fd-1448-11eb-9dfd-06f7a2c059a3.jpg,,,https://www.iherb.com/pr/ChildLife-Essentials-Liquid-Vitamin-C-Natural-Orange-4-fl-oz-118-5-ml/6356?utm_source=labdoor&utm_medium=affiliate&utm_campaign=1101l207121,https://www.amazon.com/Liquid-Vitamin-Orange-Flavor-4-Ounce/dp/B00016RLSC?ie=UTF8&qid=1446580147&sr=8-1&keywords=child+life+vitamin+c&linkCode=ll1&tag=lab02-20&linkId=32780cc516ef36ac0921d2b7ea83ac46&language=en_US&ref_=as_li_ss_tl,,
Vitamin D,A+,https://labdoor.com/review/legion-vitamin-dk,Legion Vitamin  D+K,100,https://cdn.labdoor.io/w_400/product/images/c35x5jz9rc9mo95m5ljw1.png,https://cdn.labdoor.io/w_400/product/images/nrs6mpjl969g3yc42gxndg.png,https://cdn.labdoor.io/w_400/product/images/3y1hunw5mpr3c0mtvb2t9b.png,,https://legionathletics.com/products/supplements/vitamin-dk/?utm_source=Sponsorship&utm_medium=CPC&utm_campaign=labdoor&utm_content=Paid-Advertising&la_pt_visit=true&utm_id=VitaminDK,https://www.amazon.com/LEGION-Vitamin-Natural-Effective-Formulation/dp/B0BWBFMBJQ?crid=16AGP2TKC52JD&dib=eyJ2IjoiMSJ9.tEpUWeGFFCaLNFGvehiXI_Ou2jDblaeHosQKyvZ0NHaBcirbv2Mg30iJ4HFkJwWt4-j11sOWykcxFj92GKbBFQSFrV-0Z7f4COfifUUlZV6Z6jL6LJpTCReoWSR3bAjJ-UDgWQmxnww-jFl6yBdloCKDJzzL_t9cGe4lVDHae91QHH7tPaqZifM0CfSx1uCRW8G4DYQxZfxfa6hx8c7uoAyXKDr884guxoLlbmWiN_yFxh4iyGGoPay0ySL-rr00ZVKkU617YMECdxDtHcdZJVMzQT-Dx5m8Uk8_HL6X5Pk.WAN1uzPfcK41_8u1vAZ81IfJ7Xar58lcz7eG9KYKiH0&dib_tag=se&keywords=Legion+Vitamin+D%2BK&qid=1753370917&rdc=1&s=hpc&sprefix=legion+vitamin+d%2Bk%2Chpc%2C483&sr=1-1&linkCode=ll1&tag=lab02-20&linkId=fc4c40fc33e601aee4cdbef76db01062&language=en_US&ref_=as_li_ss_tl,,
Vitamin D,A+,https://labdoor.com/review/why-not-natural-organic-vitamin-d3-liquid-drops-with-k2,Why Not Natural Organic Vitamin D3 Liquid Drops With K2,100,https://cdn.labdoor.io/w_400/product/images/8lbtzebt2kfsl4kf0z09j.jpg,https://cdn.labdoor.io/w_400/product/images/ujm72248vnappx34z0glzk.jpg,https://cdn.labdoor.io/w_400/product/images/mnawgkrlk5i56pb3l3ssco.jpg,,https://www.amazon.com/Organic-Vitamin-sublingual-Coconut-Support/dp/B09KVLBB78?crid=145S85CDH0E3F&dib=eyJ2IjoiMSJ9.C22IOKJu4be4_vxiHuStw2Sp7LUVoUfe1RLIh2xNufrdDQQRkpymsG7AxLOVbHGATOLKut-Zob3KVJWhPdKOYY_z7Tv2K6SW5egyAaHPj5Gf1VQNqferZnRw0Hw8ITy-EP5c-NYrQoIyKva4o-2BzcdXMdH9mMI48HzJ0W0--TIb-DpnOGqq8AFSAb-bNZ1R1Fu_YCM0a3rEMgZKt0x_NYpen3PtXryJwDHgyMYN6m1QZ1PrvddHjNzcJLNKla0EcsOz5shm_6d2YAm5G6OSxlAdxLO-JabbWRn5z4g3XGc.NoVZs6WfMeUljc0CV4oOK8wy6ErrLfvM3TOZSZ1he1Q&dib_tag=se&keywords=Why+Not+Natural+Organic+Vitamin+D3+Liquid+Drops+with+K2&qid=1716468696&rdc=1&sprefix=why+not+natural+organic+vitamin+d3+liquid+drops+with+k2%2Caps%2C170&sr=8-1&linkCode=ll1&tag=lab02-20&linkId=321ad57220c56d59d2533571e52f1192&language=en_US&ref_=as_li_ss_tl,,,
Zinc,A+,https://labdoor.com/review/why-not-natural-organic-liquid-zinc-picolinate-and-bisglycinate,Why Not Natural Organic Liquid Zinc Picolinate And Bisglycinate,100,https://cdn.labdoor.io/w_400/product/images/x0xsd9d2f9qydciztk7fol.jpg,https://cdn.labdoor.io/w_400/product/images/gpicfq07wmojobmaj2z59h.jpg,,,https://www.amazon.com/Supplement-Picolinate-Bisglycinate-Gluten-Free-Unflavored/dp/B0CLYQ9KX2?crid=1ZWQHSB7B9IXW&dib=eyJ2IjoiMSJ9.PLZtx22U014-qVhCCRppx6Bd8PZfK_jar2xe7HkeNURxUwMyTAYEIN47pR83CnQBhUE-31p95xshHyapmK9L4OnSRPtiMbO7-8W6v5PK3XjPyues3ydF_Fh-bM5hbzibxSMz2Pg5dVII_XWMoUs-iXs_lfPkMzrQRJBAhf3Sl3u9bfxXAkzlCDt5FcNsgMukshif9p5huTc1yAd-ylyYJoaJPnGosJynLKjTEvt4VYmmHlZGjJbfW0q5NUX6oC-51uV1I64sg327CPb2pPeeisaMePTvVA3bQu5wYEkgSmw.FRxVcxYClEbkr6jJoFcQf3gXWdNGLsEUytSspar3eww&dib_tag=se&keywords=Why+Not+Natural+Organic+Liquid+Zinc+Picolinate+And+Bisglycinate&qid=1738698284&rdc=1&sprefix=why+not+natural+organic+liquid+zinc+picolinate+and+bisglycinate%2Caps%2C195&sr=8-1&linkCode=ll1&tag=lab02-20&linkId=9f5e74f9b557f1d4b7a2bde10a0652d7&language=en_US&ref_=as_li_ss_tl,,,
